urlID,Name,Career_length,Career_WS/48,Career_OBPM,Career_DBPM,Career_BPM,Career_VORP,Draft_pick,Undrafted,Retired,Rookie_age,Guard1,Forward1,Center1,G1,MP1,PER1,TS1,3PAr1,FTr1,ORB%1,DRB%1,TRB%1,AST%1,STL%1,BLK%1,TOV%1,USG%1,OWS1,DWS1,WS1,WS/48_1,OBPM1,DBPM1,BPM1,VORP1,Guard2,Forward2,Center2,G2,MP2,PER2,TS2,3PAr2,FTr2,ORB%2,DRB%2,TRB%2,AST%2,STL%2,BLK%2,TOV%2,USG%2,OWS2,DWS2,WS2,WS/48_2,OBPM2,DBPM2,BPM2,VORP2
gatlich01,Chris Gatling,11,0.10990909090909091,-1.1909090909090911,-0.9454545454545454,-2.1454545454545455,-0.009090909090909089,16,0,1,24,0,1,0,54,612,18.2,0.602,0.019,0.529,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,1.2,0.8,2,0.156,0,-0.1,-0.1,0.3,0,1,0,70,1248,16.8,0.586,0.013,0.448,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,1.8,1.3,3.1,0.12,-0.6,-0.7,-1.3,0.2
grahapa01,Paul Graham,3,0.08333333333333333,-0.6666666666666666,-0.7999999999999999,-1.4333333333333336,0.4666666666666666,Undrafted,1,1,24,1,0,0,78,1718,14.7,0.523,0.207,0.249,4.4,10.1,7.1,14.6,2.7,0.7,10.7,20.4,1.9,1.7,3.6,0.1,0.6,-0.1,0.5,1.1,1,0,0,80,1508,12.7,0.526,0.252,0.234,4.3,9.9,7,15.9,2.8,0.3,16.3,20.2,0.7,1.2,1.9,0.06,-0.5,-0.6,-1.1,0.4
greense01,Sean Green,3,-0.06533333333333334,-3.5666666666666664,-3.6,-7.166666666666667,-0.3666666666666667,41,0,1,21,1,0,0,35,256,9.9,0.414,0.063,0.177,10.1,8.2,9.1,13.5,2.5,1.4,13.7,32.3,-0.7,0.2,-0.5,-0.087,-5.3,-2.6,-7.9,-0.4,1,0,0,13,81,17.5,0.546,0.182,0.073,5.5,6.7,6.1,17,1.2,0.8,13.7,34.4,0,0,0,0.021,1,-4.9,-3.9,0
herreca01,Carl Herrera,8,0.033125,-4.275,0.175,-4.0875,-0.3125,30,0,1,25,0,1,0,43,566,10.9,0.529,0.006,0.273,6.7,12.7,9.7,7.1,1.4,2.6,17,16.7,-0.1,0.6,0.5,0.045,-3.7,0.4,-3.4,-0.2,0,1,0,81,1800,13.1,0.58,0.005,0.396,9.9,18.2,14.3,4.9,1.3,1.2,15,15,2.1,2.6,4.6,0.123,-1.5,0.5,-1,0.4
hodgedo01,Donald Hodge,5,0.035199999999999995,-3.8600000000000003,-0.16000000000000003,-4.0200000000000005,-0.36000000000000004,33,0,1,22,0,1,0,51,1058,13.8,0.541,0,0.457,11.5,16.3,13.8,5.8,1.2,1.3,16,19.1,0.7,0.8,1.5,0.069,-1.8,-0.6,-2.4,-0.1,0,0,1,79,1267,8.3,0.441,0,0.26,7.3,18.8,12.5,8.8,1.3,1.9,16.8,17.2,-1.3,0.5,-0.9,-0.032,-5.1,-0.4,-5.5,-1.1
howarbr01,Brian Howard,2,0.050499999999999996,-2.6,-0.35,-3.0,-0.25,Undrafted,1,1,24,0,1,0,27,318,13,0.557,0.019,0.298,5.5,11.7,8.5,7.1,1.8,1.5,11.3,17.9,0.4,0.2,0.6,0.09,-1.8,-0.5,-2.3,0,0,1,0,68,1295,9.7,0.482,0.017,0.227,5.1,13.4,8.8,7.8,2,1.7,13,16.5,-0.2,0.5,0.3,0.011,-3.4,-0.2,-3.7,-0.5
huntece01,Cedric Hunter,1,-0.017,-6.7,-0.4,-7.1,0.0,Undrafted,1,1,27,1,0,0,1,1,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.017,-6.7,-0.4,-7.1,0,,,,,,,,,,,,,,,,,,,,,,,,,
iuzzomi01,Mike Iuzzolino,2,0.061,0.14999999999999997,-2.8,-2.65,-0.3,35,0,1,24,1,0,0,52,1280,13.3,0.591,0.383,0.361,2.2,6.1,4.1,22.8,1.3,0,18.3,16.9,1.8,0.3,2.2,0.081,0.7,-2.4,-1.7,0.1,1,0,0,70,1769,12.7,0.561,0.301,0.312,1.7,7.3,4.3,27.4,1.3,0.2,19.2,15.5,1.8,-0.3,1.5,0.041,-0.4,-3.2,-3.6,-0.7
johnsla02,Larry Johnson,10,0.1282,1.6199999999999999,0.5900000000000001,2.2199999999999998,2.8399999999999994,1,0,1,22,0,1,0,82,3047,18.9,0.548,0.017,0.325,11.2,20.7,15.9,13.5,1.3,1,10,21.2,6.4,2.5,8.9,0.14,2.4,0.4,2.8,3.7,0,1,0,82,3323,18.9,0.574,0.051,0.316,9.6,18,14,15.9,0.8,0.5,12.6,22.4,7.1,2.5,9.6,0.139,3.3,0.1,3.4,4.6
kingri01,Rich King,4,-0.122,-9.125,-3.05,-12.100000000000001,-0.05,14,0,1,22,0,0,1,40,213,10.1,0.485,0.014,0.634,10.6,16,13.3,7.8,0.9,1.5,16.5,21.5,0,0.2,0.2,0.046,-3.5,-1.9,-5.4,-0.2,0,0,1,3,12,8.7,0.51,0,0.4,9.6,39.6,24.3,11.7,0,0,33.8,31.1,0,0,0,-0.105,-10.6,-2.2,-12.7,0
leedo01,Doug Lee,3,0.07633333333333334,-1.833333333333333,-1.5,-3.3333333333333326,-0.03333333333333333,35,0,1,27,1,0,0,46,307,10.4,0.482,0.319,0.164,5.7,6.4,6,10,1.8,0.2,8.8,17.8,0.3,0.2,0.4,0.067,-1,-2.7,-3.7,-0.1,1,0,0,5,33,-0.2,0.357,0.429,0,0,6.6,3.3,19.8,0,1.9,30,12.7,-0.1,0,0,-0.067,-7.7,-2,-9.7,-0.1
longllu01,Luc Longley,10,0.061,-3.6199999999999997,1.6300000000000001,-1.9799999999999998,0.14999999999999997,7,0,1,23,0,0,1,66,991,10.1,0.494,0,0.321,7.2,21.8,14.3,7.3,1.8,3.9,22.6,15.8,-0.9,1.1,0.2,0.009,-5.1,1.7,-3.4,-0.3,0,0,1,55,1045,10.7,0.491,0,0.253,8.2,19.3,13.8,7.6,2.3,4.7,21.3,17.5,-1.1,1.3,0.2,0.007,-4.8,2.3,-2.5,-0.1
lynchke01,Kevin Lynch,2,0.020999999999999998,-3.4000000000000004,-0.44999999999999996,-3.8499999999999996,-0.25,28,0,1,23,1,0,0,55,819,7.7,0.46,0.036,0.206,3.9,7.3,5.6,12.7,2.1,0.6,15.3,14.2,-0.3,0.4,0.2,0.011,-3.6,-0.6,-4.1,-0.4,1,0,0,40,324,7.6,0.568,0.017,0.644,4.2,7.3,5.8,9.7,1.6,1.1,24.1,12.7,0,0.2,0.2,0.031,-3.2,-0.3,-3.6,-0.1
maconma01,Mark Macon,6,-0.012166666666666668,-3.9666666666666663,0.2833333333333333,-3.6833333333333336,-0.25,8,0,1,22,1,0,0,76,2304,8.3,0.415,0.034,0.208,3.5,6.9,5.1,10.7,3.3,0.4,13.8,19.8,-3.1,2.3,-0.8,-0.016,-4,0.6,-3.4,-0.8,1,0,0,48,1141,8.8,0.439,0.016,0.157,3,6.5,4.8,15.6,2.9,0.2,15,17.1,-0.8,1.3,0.5,0.022,-3.3,0.4,-2.9,-0.3
mayesth01,Tharon Mayes,1,-0.075,-4.3,-2.2,-6.5,-0.3,Undrafted,1,1,23,1,0,0,24,255,6.4,0.431,0.414,0.364,1.4,5.8,3.6,20,3.2,0.5,21.3,25.1,-0.6,0.2,-0.4,-0.075,-4.3,-2.2,-6.5,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
monroro01,Rodney Monroe,1,-0.035,-4.4,-2.5,-6.9,-0.4,30,0,1,23,1,0,0,38,313,8.8,0.425,0.188,0.16,4,7.3,5.6,12.2,1.9,0.4,13,23.4,-0.4,0.2,-0.2,-0.035,-4.4,-2.5,-6.9,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,
mooretr01,Tracy Moore,5,0.12439999999999998,0.66,-2.04,-1.3800000000000001,-0.1,Undrafted,1,1,26,0,1,0,42,782,11.6,0.494,0.258,0.24,4.1,7.2,5.6,9.8,2.1,0.3,10.9,22.2,0.2,0.4,0.6,0.039,-0.9,-1.9,-2.8,-0.2,1,0,0,39,510,14.8,0.511,0.269,0.245,4.5,6.7,5.5,15.4,2,0.5,10.4,24.6,0.5,0,0.5,0.046,0.8,-3.5,-2.7,-0.1
murdoer01,Eric Murdock,9,0.08888888888888889,0.4444444444444444,-0.41111111111111115,0.022222222222222292,1.0333333333333334,21,0,1,23,1,0,0,50,478,13.6,0.484,0.142,0.333,5.2,7.4,6.4,27.9,3.2,0.9,19.2,23.4,-0.1,0.7,0.6,0.056,-1,0.1,-1,0.1,1,0,0,79,2437,19.3,0.534,0.127,0.316,4.5,9,6.7,38.2,3.6,0.2,16.3,22.4,4,2.2,6.1,0.121,2.8,-0.4,2.4,2.7
mutomdi01,Dikembe Mutombo*,18,0.14916666666666667,-2.2777777777777777,3.233333333333333,0.9444444444444444,2.1277777777777778,4,0,1,25,0,0,1,71,2716,16.5,0.54,0,0.575,11.9,23.3,17.3,8.6,0.8,4.8,18.8,20.1,1.3,3.6,4.8,0.086,-1.2,2.6,1.4,2.3,0,0,1,82,3029,17.2,0.567,0,0.63,11.9,25.5,18.7,6.8,0.7,5.7,17.8,16.3,3.3,5.5,8.8,0.139,-1,3.7,2.7,3.6
